X,Y,OBJECTID,BearID,ReportDate,MortDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CauseMort,OCauseMort,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
643657.2733,523193.7248,8480,Bear-0000007755,2009/06/13 00:00:00+00,2009/06/13 00:00:00+00,Northeast,Central,Orange,OTHER,Apopka,32712,28.692709,-81.501524,OTHER,Electrocuted, , , , , , , ,Female,Adult,225,0,2,0, , , , , ,0,"29981, 29981, 28914, 28915",
603646.385200001,586905.8624,8481,Bear-0000007710,2009/08/26 00:00:00+00,2009/08/26 00:00:00+00,Northeast,Central,Marion, ,Weirsdale,32195,29.27306,-81.90059,Illegal Kill, , , , , , , , ,Male,Adult,300,6,0,0, , , , , ,0, ,
604667.795899998,645016.6516,8482,Bear-0000008945,2009/09/03 00:00:00+00,2009/09/03 00:00:00+00,Northeast,Central,Putnam, ,Florahome,0,29.796204,-81.879763,Illegal Kill, , , , , , , , ,Male,Adult,0,0,0,0,E087, ,E087, , ,0,31159,
149907.1285,720261.2085,8483,Bear-0000013149,2009/11/19 00:00:00+00,2009/11/19 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Fort Walton Beach,0,30.466126,-86.607165,Illegal Kill, , , , , , , , ,Female,Adult,185,3,2,0, , , , , ,0,"31110, 31959, 32395",
285272.331,669592.1461,8484,Bear-0000007486,2010/11/27 00:00:00+00,2009/11/27 00:00:00+00,Northwest,East Panhandle,Gulf,OTHER, ,0,30.02844,-85.19105,Illegal Kill, , , , , , , , ,Male,Cub,40,0.83,0,0, , , , , ,0,"35515, 35509, 35514, 35516",
285272.331,669592.1461,8485,Bear-0000007487,2010/11/27 00:00:00+00,2009/11/27 00:00:00+00,Northwest,East Panhandle,Gulf,OTHER, ,0,30.02844,-85.19105,Illegal Kill, , , , , , , , ,Female,Adult,150,0,0,0, , , , , ,0,"35515, 35509, 35514, 35516",
285272.331,669592.1461,8486,Bear-0000007488,2010/11/27 00:00:00+00,2009/11/27 00:00:00+00,Northwest,East Panhandle,Gulf,OTHER, ,0,30.02844,-85.19105,Illegal Kill, , , , , , , , ,Female,Cub,40,0.83,0,0, , , , , ,0,"35515, 35509, 35514, 35516",
285272.331,669592.1461,8487,Bear-0000007489,2010/11/27 00:00:00+00,2009/11/27 00:00:00+00,Northwest,East Panhandle,Gulf,OTHER, ,0,30.02844,-85.19105,Illegal Kill, , , , , , , , ,Female,Cub,40,0.83,0,0, , , , , ,0,"35515, 35509, 35514, 35516",
618172.675299998,604662.0496,8488,Bear-0000007661,2009/12/13 00:00:00+00,2009/12/13 00:00:00+00,Northeast,Central,Putnam, ,Ft. McCoy,0,29.430638,-81.747526,Unknown, , , , , , , , ,Female,Juvenile,65,0,0,0, , , , , ,0,31335,
607976.6151,565039.277,8489,Bear-0000007585,2009/12/28 00:00:00+00,2009/12/14 00:00:00+00,Northeast,Central,Marion,OTHER,Ocklawaha,32179,29.0755,-81.85987,Unknown, , , , , , , , ,Female,Juvenile,80,1,0,0, , , , , ,0, ,
495516.936299998,584471.108,8490,Bear-0000007711,2009/10/23 00:00:00+00,2009/12/20 00:00:00+00,North Central,Big Bend,Levy,OTHER,Cheifland,32626,29.2633113,-83.015433,Natural, , , , , , , , ,Male,Cub,50,0.75,0,0, , , , , ,0,na,
459193.907699998,690083.4879,8491,Bear-0000007779,2010/01/01 00:00:00+00,2010/01/01 00:00:00+00,North Central,East Panhandle,Taylor,OTHER,Perry,32348,30.216708,-83.3844,Illegal Kill, , , , , , , , ,Male,Juvenile,95,1,0,0, , , , ,None,0, ,
649378.4144,549737.2696,8492,Bear-0000007544,2010/01/28 00:00:00+00,2010/01/27 00:00:00+00,Northeast,Central,Lake,OTHER,Eustis,32736,28.93062,-81.43722,Unknown, , , , , , , , ,Female,Juvenile,80,0,0,0, , , , , ,0,31807,
339255.9903,666190.6472,8493,Bear-0000013163,2010/02/16 00:00:00+00,2010/02/26 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER, ,0,30.00139,-84.63045,Illegal Kill, , , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0, ,
603694.584399998,597431.2612,8494,Bear-0000007540,2010/04/19 00:00:00+00,2010/04/19 00:00:00+00,Northeast,Central,Marion,OTHER, ,0,29.367829,-81.898244,Unknown, , , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0, ,
659767.992600001,483749.4034,8495,Bear-0000007802,2010/07/12 00:00:00+00,2010/07/12 00:00:00+00,Northeast,South Central,Osceola, ,Sanford,0,28.33458,-81.34508,Unknown, , , , , , , , ,Male,Adult,280,0,0,0, , , , , ,0,33169,
111429.144099999,712443.3745,8496,Bear-0000007659,2010/07/27 00:00:00+00,2010/07/27 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,Gulf Breeze,0,30.387809,-87.006155,Unknown, , , , , , , , ,Male,Adult,0,0,0,0, , ,W234, , ,0,33308,
605729.4344,561921.8106,8497,Bear-0000013185,2010/09/21 00:00:00+00,2010/09/21 00:00:00+00,Northeast,Central,Marion, ,Ocklawaha,0,29.04778,-81.88354,Illegal Kill, , , , , , , , ,Male,Adult,500,5,0,0, , , , , ,0,34528,
646283.807,242556.3118,8498,Bear-0000007728,2010/10/08 00:00:00+00,2010/10/08 00:00:00+00,South,South,Collier,Golden Gate Estates,Naples,34114,26.16529,-81.53218,Unknown, , , , , , , , ,Male,Juvenile,300,1,0,0, , , , , ,0, ,
408789.5682,714706.7878,8499,Bear-0000007534,2010/10/25 00:00:00+00,2010/10/25 00:00:00+00,Northwest,East Panhandle,Jefferson, ,Monticello,32344,30.43987,-83.9084,Illegal Kill, , , , , , , , ,Female,Juvenile,150,2,0,0, , , , , ,0, ,
612656.913899999,557962.187,8500,Bear-0000013200,2010/11/04 00:00:00+00,2010/11/04 00:00:00+00,Northeast,Central,Marion,OTHER,"Ft McCoy, WMA",0,29.01104,-81.81301,Illegal Kill, , , , , , , , ,Male,Adult,300,10,0,0, , , , , ,0,35291,
405381.028900001,714685.2148,8501,Bear-0000008999,2010/11/14 00:00:00+00,2010/11/13 00:00:00+00,Northwest,East Panhandle,Jefferson, , ,0,30.439694,-83.943922,Illegal Kill, , , , , , , , ,Male,Adult,395,8,0,0, , , , , ,0,35435,
157918.102299999,735897.7732,8502,Bear-0000007598,2010/11/29 00:00:00+00,2010/11/29 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Eglin AFB Reservation,0,30.608506,-86.527016,Illegal Kill, , , , , , , , ,Female,Adult,150,0,0,0, , , , , ,0,35667,
646103.534000002,246278.0421,8503,Bear-0000009000,2010/11/29 00:00:00+00,2010/11/29 00:00:00+00,South,South,Collier,Golden Gate Estates,Naples,34117,26.19885,-81.53324,Illegal Kill, , , , , , , , ,Male,Juvenile,420,2,0,0, , , , ,484,0, ,
408290.386799999,694428.4863,8504,Bear-0000007707,2010/12/05 00:00:00+00,2010/12/05 00:00:00+00,Northwest,East Panhandle,Jefferson, , ,0,30.25716,-83.91375,Illegal Kill, , , , , , , , ,Female,Adult,325,12,0,0, , , , , ,0,35618,
361655.252599999,700881.7033,8505,Bear-0000007792,2010/12/14 00:00:00+00,2010/12/11 00:00:00+00,Northwest,East Panhandle,Leon, , ,0,30.31477,-84.39914,Illegal Kill, , , , , , , , ,Female,Juvenile,110,1,0,0, , , , , ,0,35738,
150270.066300001,746032.5041,8506,Bear-0000013215,2010/12/16 00:00:00+00,2010/12/15 00:00:00+00,Northwest,West Panhandle,Okaloosa, , ,0,30.698387,-86.609066,Illegal Kill, , , , , , , , ,Male,Juvenile,150,2,0,0, , , , , ,0, ,
540347.980099998,726294.9025,8507,Bear-0000007602,2011/01/13 00:00:00+00,2010/12/29 00:00:00+00,North Central,North,Columbia,OTHER, ,0,30.536814,-82.536006,Illegal Kill, , , , , , , , ,Unknown,Juvenile,125,0,0,0, , , , , ,0, ,
356181.673,674189.9344,8508,Bear-0000007532,2011/01/04 00:00:00+00,2010/12/30 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER, ,0,30.074123,-84.45509,Illegal Kill, , , , , , , , ,Male,Adult,450,0,0,0, , , , , ,0,36397,
291842.114700001,634936.3017,8509,Bear-0000007583,2011/02/09 00:00:00+00,2011/02/09 00:00:00+00,Northwest,East Panhandle,Franklin, , ,0,29.716833,-85.119583,Illegal Kill, , , , , , , , ,Male,Adult,235,3,0,0, , , , , ,0,36214,
154665.473200001,746317.5362,8510,Bear-0000007535,2011/02/11 00:00:00+00,2011/02/11 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Crestview,0,30.701786,-86.56322,Illegal Kill, , , , , ,No, , ,Male,Juvenile,185,0,0,0, , , , ,W235,0,36247,
607369.4078,563916.2323,8511,Bear-0000007658,2011/03/14 00:00:00+00,2011/03/14 00:00:00+00,Northeast,Central,Marion,OTHER,Ocklawaha,32179,29.065483,-81.866317,Unknown, , , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0,36401,
609583.6963,563933.8741,8512,Bear-0000013279,2011/04/30 00:00:00+00,2011/04/30 00:00:00+00,Northeast,Central,Marion,OTHER,Ocklawaha,0,29.065295,-81.843535,Illegal Kill, , , , , , , , ,Female,Cub,0,0,0,0, , , , , ,0,36705,
736905.469099998,241253.4225,8513,Bear-0000014199,2011/06/10 00:00:00+00,2011/06/08 00:00:00+00,South,South,Broward, , ,0,26.13421,-80.62488,Unknown, , , , , , , , ,Male,Adult,300,0,0,0, , , , , ,0, ,
645530.976,246964.8318,8514,Bear-0000014200,2011/06/25 00:00:00+00,2011/06/25 00:00:00+00,South,South,Collier,Golden Gate Estates, ,0,26.20514,-81.53884,Unknown, , , , , , , , ,Male,Juvenile,145,1,0,0, , , , , ,0, ,
603376.054200001,577405.802,8515,Bear-0000014202,2011/07/03 00:00:00+00,2011/07/03 00:00:00+00,Northeast,Central,Marion,OTHER,Ocala,0,29.18756,-81.90504,Unknown, , , , , , , , ,Male,Adult,185,3,0,0, , , , , ,0,37500,
646482.721700002,252676.1704,8516,Bear-0000007553,2011/07/22 00:00:00+00,2011/07/22 00:00:00+00,South,South,Collier,Golden Gate Estates, ,0,26.256418,-81.528155,Illegal Kill, , , , , , , , ,Unknown,Juvenile,175,0,0,0, , , , , ,0, ,
638922.530900002,575550.2405,8517,Bear-0000007682,2011/08/30 00:00:00+00,2011/08/29 00:00:00+00,Northeast,Central,Lake,OTHER,Astor,0,29.16494,-81.53935,Unknown, , , , , , , , ,Female,Adult,160,7,0,0, , , , , ,0,28790,
644457.6208,558974.9435,8518,Bear-0000013325,2011/09/12 00:00:00+00,2011/09/12 00:00:00+00,Northeast,Central,Lake,Lake Kathryn,Paisley,32767,29.0147,-81.48584,Illegal Kill, , , , , , , , ,Male,Cub,0,0,0,0, , , , , ,0,38794,
334870.063099999,650001.571,8519,Bear-0000007676,2011/09/21 00:00:00+00,2011/09/21 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER, ,0,29.85535,-84.67505,Illegal Kill, , , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0, ,
630101.2947,573208.3513,8520,Bear-0000013341,2011/10/07 00:00:00+00,2011/10/07 00:00:00+00,Northeast,Central,Lake,OTHER, ,0,29.14541,-81.63064,Illegal Kill, , , , , , , , ,Male,Adult,0,3,0,0, , , , , ,0,39607,
344753.425799999,655258.9813,8521,Bear-0000009912,2011/10/22 00:00:00+00,2011/10/22 00:00:00+00,Northwest,East Panhandle,Franklin,Lanark Village, ,0,29.903158,-84.572867,Illegal Kill, , , , , , , , ,Female,Adult,145,5,0,0, , , , , ,0, ,
344006.008299999,673111.8669,8522,Bear-0000007574,2011/11/24 00:00:00+00,2011/11/24 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER, ,0,30.06395,-84.58149,Illegal Kill, , , , , , , , ,Male,Juvenile,105,2,0,0, , , , , ,0,40023,
659868.334899999,551945.9321,8523,Bear-0000014203,2011/12/05 00:00:00+00,2011/12/04 00:00:00+00,Northeast,Central,Volusia, ,Orange City,0,28.9485,-81.32896,Unknown, , , , , , , , ,Male,Cub,0,0,0,0, , , , , ,0,40539,
642813.290100001,528678.3823,8524,Bear-0000014205,2012/01/13 00:00:00+00,2012/01/13 00:00:00+00,Northeast,Central,Orange, ,Apopka,32712,28.74224,-81.50904,Unknown, , , , , , , , ,Male,Juvenile,250,2,0,0, , , , , ,0,40560,
348586.915899999,672922.4226,8525,Bear-0000009078,2012/02/19 00:00:00+00,2012/02/19 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER, ,0,30.06243,-84.53391,Illegal Kill, , , , , , , , ,Male,Adult,198,3,0,0, , , , , ,0, ,
308852.291000001,711888.1562,8526,Bear-0000013565,2012/02/21 00:00:00+00,2012/02/20 00:00:00+00,Northwest,East Panhandle,Liberty, , ,0,30.411339,-84.949646,Illegal Kill, , , , , , , , ,Female,Adult,180,6,0,0, , , , , ,0, ,
613734.820799999,527096.4754,8527,Bear-0000013442,2012/03/23 00:00:00+00,2012/03/23 00:00:00+00,Northeast,Central,Lake, ,Yalaha,0,28.73297,-81.80757,Illegal Kill, , , , , , , , ,Male,Adult,300,3,0,0, , , , , ,0,41833,
659481.639899999,555204.063,8528,Bear-0000007552,2012/03/30 00:00:00+00,2012/03/30 00:00:00+00,Northeast,Central,Volusia, ,Deland area,0,28.977908,-81.332209,OTHER,Hit by train, , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0, ,
659146.098299999,550743.6862,8529,Bear-0000013444,2012/04/23 00:00:00+00,2012/04/18 00:00:00+00,Northeast,Central,Volusia,OTHER, ,0,28.937817,-81.336648,Illegal Kill, , , , , , , , ,Male,Adult,300,6,0,0, , , , , ,0, ,
626586.253199998,559634.5706,8530,Bear-0000007765,2012/05/25 00:00:00+00,2012/05/25 00:00:00+00,Northeast,Central,Marion, , ,0,29.0238,-81.669467,Natural, , , , , , , , ,Unknown,Adult,0,0,0,0, , , , , ,0, ,
650860.806600001,517756.3741,8531,Bear-0000007569,2012/06/03 00:00:00+00,2012/06/03 00:00:00+00,Northeast,Central,Seminole,OTHER,Altamonte Springs,32714,28.642425,-81.428842,Natural, , , , , , , , ,Male,Juvenile,135,1.5,0,0, , , , , ,0,42185,
640583.739399999,555521.9131,8532,Bear-0000013466,2012/06/23 00:00:00+00,2012/06/25 00:00:00+00,Northeast,Central,Lake, ,Paisley,0,28.984317,-81.526383,Illegal Kill, , , , , , , , ,Male,Adult,285,4,0,0, , , , , ,0,42868,
596137.2689,535194.6288,8533,Bear-0000007512,2012/08/09 00:00:00+00,2012/08/09 00:00:00+00,Northeast,Central,Sumter,OTHER,Wildwood,34785,28.808583,-81.986691,Natural, , , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0, ,
240726.797800001,678827.1256,8534,Bear-0000013598,2012/08/13 00:00:00+00,2012/08/13 00:00:00+00,Northwest,East Panhandle,Bay,OTHER,Tyndall AFB,0,30.107,-85.65474,Illegal Kill, , , , , , , , ,Female,Adult,160,0,2,0, , , , , ,0,47485,
613413.056200001,558171.8756,8535,Bear-0000007746,2012/08/26 00:00:00+00,2012/08/26 00:00:00+00,Northeast,Central,Marion,ONF,Umatilla,0,29.012807,-81.805197,Illegal Kill, , , , , , , , ,Male,Adult,420,7,0,0, , , , , ,0,45383,
645455.4223,576339.9182,8536,Bear-0000007700,2012/10/15 00:00:00+00,2012/10/15 00:00:00+00,Northeast,Central,Volusia,OTHER, ,0,29.17086,-81.47192,Unknown, , , , , , , , ,Unknown,Juvenile,125,0,0,0, , , , , ,0, ,
362159.788800001,698228.575,8537,Bear-0000009121,2012/11/01 00:00:00+00,2012/11/01 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER,Crawfordville,0,30.29088,-84.3938,Illegal Kill, , , , , , , , ,Female,Adult,255,9,0,0, , , , , ,0,45731,
605877.506099999,564677.6127,8538,Bear-0000014206,2012/11/01 00:00:00+00,2012/11/01 00:00:00+00,Northeast,Central,Marion, ,Ocklawaha,0,29.07257,-81.88153,OTHER,Killed by dog, , , , , , , ,Female,Cub,25,0.75,0,0, , , , , ,0,47183,
650968.570300002,556709.5301,8539,Bear-0000013557,2012/11/09 00:00:00+00,2012/11/10 00:00:00+00,Northeast,Central,Lake, ,Deland,32720,28.993093,-81.419384,Illegal Kill, , , , , , , , ,Female,Juvenile,175,1,0,0, , , , , ,0,46874,
114643.9782,716234.3206,8540,Bear-0000007760,2012/11/21 00:00:00+00,2012/11/20 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,Navarre,0,30.42266,-86.97363,Illegal Kill, , , , , , , , ,Male,Adult,275,3,0,0, , , , , ,0,47518,
291513.473499998,666912.319,8541,Bear-0000013495,2012/11/27 00:00:00+00,2012/11/27 00:00:00+00,Northwest,East Panhandle,Gulf, , ,0,30.004828,-85.126007,Illegal Kill, , , , , , , , ,Female,Adult,100,9,0,0, , , , , ,0, ,
615327.575399999,595645.21,8542,Bear-0000007804,2012/12/22 00:00:00+00,2012/12/18 00:00:00+00,Northeast,Central,Marion,ONF,Salt Springs,0,29.34991,-81.77857,Unknown, , , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0,47949,
651303.504299998,547098.3179,8543,Bear-0000007582,2012/12/22 00:00:00+00,2012/12/22 00:00:00+00,Northeast,Central,Lake,OTHER,Eustis,0,28.9065,-81.41801,Illegal Kill, , , , , , , , ,Male,Adult,400,5,0,0, , , , , ,0,47840,
631950.8288,544193.2221,8544,Bear-0000013672,2012/12/23 00:00:00+00,2012/12/23 00:00:00+00,Northeast,Central,Lake, ,Eustis,0,28.883853,-81.617372,Illegal Kill, , , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0,47841,
663299.0295,527919.8271,8545,Bear-0000014207,2013/02/13 00:00:00+00,2013/02/13 00:00:00+00,Northeast,Central,Seminole,OTHER,Sanford,0,28.731528,-81.299117,OTHER,Hit by train, , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0,47813,
631705.703400001,579743.2274,8546,Bear-0000013671,2013/02/15 00:00:00+00,2013/02/15 00:00:00+00,Northeast,Central,Lake,OTHER,Silver Springs,34488,29.20397,-81.612821,Natural, , , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0,47829,
627986.358600002,556871.6374,8547,Bear-0000007584,2013/09/09 00:00:00+00,2013/09/09 00:00:00+00,Northeast,Central,Lake, ,Altoona,0,28.998685,-81.65561,Unknown, , , , , ,No, , ,Male,Adult,0,3,0,0, , ,E187, , ,0,"51976, 47378",
641485.1787,556078.1721,8548,Bear-0000013825,2013/10/13 00:00:00+00,2013/10/13 00:00:00+00,Northeast,Central,Lake, ,Paisley,0,28.989162,-81.517002,Illegal Kill, , , , , , , , ,Male,Adult,275,0,0,0, , , , , ,0,"34399, 54447",
147496.166499998,720089.6564,8549,Bear-0000013812,2013/10/18 00:00:00+00,2013/10/18 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,Fort Walton Beach,32547,30.464119,-86.632253,Illegal Kill, , , , , , , , ,Female,Cub,30,0.67,0,0, , , , , ,0,"54287, 54286, 54285",
147496.166499998,720089.6564,8550,Bear-0000013813,2013/10/18 00:00:00+00,2013/10/18 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,Fort Walton Beach,32547,30.464119,-86.632253,Illegal Kill, , , , , , , , ,Female,Adult,160,4,2,0, , , , , ,0,"54287, 54286, 54285",
284893.929900002,633636.9926,8551,Bear-0000013803,2013/10/29 00:00:00+00,2013/10/26 00:00:00+00,Northwest,East Panhandle,Franklin, , ,0,29.704544,-85.191372,Illegal Kill, , , , , , , , ,Male,Juvenile,140,0,0,0, , , , , ,0,52895,
641444.1402,572067.7869,8552,Bear-0000013923,2013/10/27 00:00:00+00,2013/10/27 00:00:00+00,Northeast,Central,Lake,OTHER,Astor,0,29.13313,-81.51411,Illegal Kill, , , , , , , , ,Male,Adult,230,3,0,0, , , , , ,0,54706,
634315.756900001,548358.4741,8553,Bear-0000014210,2013/10/26 00:00:00+00,2013/10/27 00:00:00+00,Northeast,Central,Lake, ,Umatilla,0,28.92094,-81.59225,Illegal Kill, , , , , , , , ,Male,Adult,270,10,0,0, , , , , ,0,54671,
644571.5482,537189.1226,8554,Bear-0000013846,2013/11/12 00:00:00+00,2013/11/12 00:00:00+00,Northeast,Central,Lake, ,Sorrento,0,28.81854,-81.48923,Illegal Kill, , , , , , , , ,Male,Adult,390,6,0,0, , , , , ,0,54642,
660022.822299998,551688.2519,8555,Bear-0000013833,2013/11/18 00:00:00+00,2013/11/13 00:00:00+00,Northeast,Central,Volusia, ,Orange City,0,28.94615,-81.32743,Illegal Kill, , , , , , , , ,Male,Adult,500,0,0,0, , , , , ,0,54558,
372391.980999999,682334.9044,8556,Bear-0000007731,2013/11/24 00:00:00+00,2013/11/23 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER, ,0,30.14794,-84.28693,Illegal Kill, , , , , , , , ,Female,Juvenile,120,2,0,0, , , , , ,0, ,
637257.6446,253012.2144,8557,Bear-0000007668,2013/12/01 00:00:00+00,2013/12/01 00:00:00+00,South,South,Collier,OTHER,Naples,0,26.26108,-81.62058,Unknown, , , , , , , , ,Female,Adult,300,6,1,0, , , , , ,0,53361,
639180.1021,554502.3045,8558,Bear-0000014211,2013/12/06 00:00:00+00,2013/12/04 00:00:00+00,Northeast,Central,Lake, ,Paisley,0,28.97539,-81.54102,Unknown, , , , , , , , ,Male,Cub,0,0,0,0, , , , , ,0,54675,
648797.623599999,552223.9246,8559,Bear-0000014208,2013/12/09 00:00:00+00,2013/12/07 00:00:00+00,Northeast,Central,Lake,Royal Trails,Eustis,32736,28.953116,-81.442657,Unknown, , , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0,54378,
630595.106699999,561931.2663,8560,Bear-0000014209,2013/12/10 00:00:00+00,2013/12/08 00:00:00+00,Northeast,Central,Lake,OTHER,Altoona,0,29.04379,-81.62779,Unknown, , , , , , , , ,Male,Juvenile,0,1,0,0, , , , , ,0,54638,
627665.537599999,589158.0198,8561,Bear-0000007566,2013/12/13 00:00:00+00,2013/12/12 00:00:00+00,Northeast,Central,Marion,OTHER,Fort McCoy,32134,29.2894391,-81.652589,Illegal Kill, , , , , , , , ,Male,Juvenile,370,2,0,0, , , , , ,0, ,
353667.7872,675212.6036,8562,Bear-0000007491,2013/12/16 00:00:00+00,2013/12/16 00:00:00+00,Northwest,East Panhandle,Wakulla, , ,0,30.08325,-84.48124,Unknown, , , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0,53949,
314984.127099998,637094.2847,8563,Bear-0000013939,2013/12/20 00:00:00+00,2013/12/20 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,0,29.73796,-84.8802,Illegal Kill, , , , , , , , ,Male,Adult,385,4,0,0, , , , , ,0,55042,
630240.380899999,545703.849,8564,Bear-0000013840,2013/12/19 00:00:00+00,2013/12/23 00:00:00+00,Northeast,Central,Lake, ,Eustis,0,28.89775,-81.63464,Illegal Kill, , , , , , , , ,Male,Cub,0,0,0,0, , , , , ,0,54630,
643302.0288,558982.5354,8565,Bear-0000013843,2013/12/27 00:00:00+00,2013/12/27 00:00:00+00,Northeast,Central,Lake,Lake Kathryn,Paisley,32767,29.01498,-81.49772,Illegal Kill, , , , , , , , ,Female,Adult,290,7,0,0, , , , , ,0,54635,
377012.357299998,708618.8508,8566,Bear-0000007492,2014/01/15 00:00:00+00,2014/01/15 00:00:00+00,Northwest,East Panhandle,Leon,OTHER,Tallahassee,0,30.384842,-84.239441,Illegal Kill, , , , , , , , ,Unknown,Cub,0,0.92,0,0, , , , , ,0,55065 55066,
377012.357299998,708618.8508,8567,Bear-0000007493,2014/01/15 00:00:00+00,2014/01/15 00:00:00+00,Northwest,East Panhandle,Leon,OTHER,Tallahassee,0,30.384842,-84.239441,Illegal Kill, , , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0,55065 55066,
617749.955499999,598172.3087,8568,Bear-0000013937,2014/01/26 00:00:00+00,2014/01/23 00:00:00+00,Northeast,Central,Marion,ONF,Ft. McCoy,0,29.37227,-81.75311,Illegal Kill, , , , , , , , ,Male,Adult,420,11,0,0, , , , , ,0,54918,
240435.354200002,697646.4007,8569,Bear-0000009234,2014/01/25 00:00:00+00,2014/01/24 00:00:00+00,Northwest,East Panhandle,Bay,OTHER,Panama City,0,30.2765,-85.6604,Illegal Kill, , , , , , , , ,Male,Juvenile,230,0,0,0, , , , , ,0,55249,
613088.117699999,595093.1066,8570,Bear-0000013943,2014/02/03 00:00:00+00,2014/02/02 00:00:00+00,Northeast,Central,Marion,OTHER,Fort McCoy,0,29.3453,-81.80177,Illegal Kill, , , , , , , , ,Male,Cub,0,0,0,0,E123, , , , ,0,"47381, 46831, 55114",
297276.681899998,678463.8421,8571,Bear-0000013995,2014/02/09 00:00:00+00,2014/02/11 00:00:00+00,Northwest,East Panhandle,Liberty,OTHER,Bristol,0,30.10935,-85.06723,Illegal Kill, , , , , , , , ,Male,Adult,310,0,0,0,W401, ,W401, ,W401,0,"49677, 55187",
539948.626600001,520905.4975,8572,Bear-0000014005,2014/05/25 00:00:00+00,2014/05/25 00:00:00+00,Southwest,Big Bend,Hernando,OTHER,Brooksville,34614,28.687,-82.5651,Illegal Kill, , , , , , , , ,Male,Juvenile,200,4,0,0, , , , , ,0,56246,
656510.850900002,269109.1145,8573,Bear-0000007701,2014/06/24 00:00:00+00,2014/06/24 00:00:00+00,South,South,Collier,OTHER,Naples,34114,26.402592,-81.424175,Illegal Kill, , , , , , , , ,Male,Juvenile,155,1,0,0, , , , , ,0, ,
703753.8398,266691.554,8574,Bear-0000007588,2014/07/08 00:00:00+00,2014/07/08 00:00:00+00,South,South,Hendry, ,Clewiston,33440,26.37111,-80.95055,OTHER,Electrocuted, , , , , , , ,Male,Adult,325,4,0,0, , , , , ,0, ,
643382.479800001,524600.724,8575,Bear-0000007495,2014/08/23 00:00:00+00,2014/08/23 00:00:00+00,Northeast,Central,Orange, ,Apopka,0,28.705426,-81.504049,Unknown, , , , , , , , ,Unknown,Unknown,0,0,0,0, , , , , ,0,58020,
656155.527600002,570253.2066,8576,Bear-0000014212,2014/08/29 00:00:00+00,2014/08/29 00:00:00+00,Northeast,Central,Volusia, ,Deleon Springs,32130,29.114041,-81.363087,OTHER,Hit by train, , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0,58021,
121935.705899999,718864.5569,8577,Bear-0000007510,2014/09/20 00:00:00+00,2014/09/20 00:00:00+00,Northwest,West Panhandle,Santa Rosa,OTHER,Navarre,0,30.447918,-86.898317,Illegal Kill, , , , , , , , ,Unknown,Cub,0,0,0,0, , , , , ,0,58638,
